short_ma,short_ma_length,long_ma,long_ma_length,rsi_length,rsi_threshold,total_final_balance
ema,20,sma,45,14,15,18050589.627418924
ema,20,sma,45,7,10,18050406.8614379
ema,20,sma,45,14,20,18050258.702866413
ema,20,sma,45,14,25,18050211.368154734
ema,20,sma,45,14,30,18049429.790137418
ema,105,sma,240,7,10,18011093.90654442
ema,105,sma,240,14,15,18002776.904116474
ema,105,sma,240,14,10,18002505.276236586
ema,105,sma,240,14,20,17993291.217650387
ema,105,sma,240,14,25,17987522.644353732
sma,50,ema,90,3,25,17979767.189409297
ema,25,sma,40,3,25,17966994.769506905
sma,45,ema,105,7,30,17966114.982532617
sma,65,ema,110,7,35,17953392.50443342
sma,20,sma,35,7,40,17952428.052463986
ema,20,sma,40,7,40,17945416.732103553
sma,70,ema,120,7,15,17915443.286119368
ema,40,sma,240,3,30,17902610.825500857
ema,40,sma,240,3,15,17885282.38820213
sma,15,ema,25,3,45,17878773.29865358
ema,50,sma,55,7,15,17875211.92163881
ema,40,sma,240,3,20,17871314.9877796
ema,50,sma,55,7,20,17870670.354379334
sma,45,sma,240,14,45,17869642.93522389
ema,50,sma,55,7,10,17869269.919056598
ema,90,sma,240,3,30,17852162.34723624
ema,40,sma,240,3,35,17840847.107374158
sma,45,ema,110,7,25,17814902.197887674
ema,40,sma,240,3,40,17803927.995774135
sma,15,ema,25,7,15,17803054.827027056
sma,45,ema,110,7,30,17784754.721348803
ema,15,sma,55,14,40,17780233.122710552
ema,40,sma,240,3,25,17775783.538805876
sma,45,ema,105,7,25,17771593.153359376
sma,50,ema,90,3,20,17764002.537584815
ema,40,sma,240,3,45,17751379.32406274
sma,65,ema,240,14,15,17737086.210760813
sma,65,ema,240,14,10,17734746.17419652
ema,70,sma,240,14,20,17731249.4846819
sma,45,sma,50,7,45,17729405.331364524
ema,70,sma,240,14,15,17727360.112823598
sma,65,ema,240,7,10,17723369.531307865
sma,65,ema,240,7,15,17705286.606248554
ema,20,sma,40,3,15,17702591.633986257
ema,20,sma,40,3,10,17694030.05197397
sma,20,sma,45,7,20,17693138.53100478
ema,90,sma,240,3,20,17675436.491164405
ema,110,sma,240,3,10,17672601.264995318
sma,65,ema,240,7,20,17636720.262637347
ema,90,ema,110,3,20,17629648.542181212
ema,90,ema,110,3,25,17621103.615133807
ema,110,sma,240,3,15,17612372.677547414
ema,70,sma,240,14,25,17609860.400241897
ema,90,ema,110,3,15,17609702.833723743
ema,90,ema,100,7,45,17605972.143927224
ema,70,sma,240,14,40,17602257.60444816
ema,70,sma,240,14,30,17598085.242992986
ema,70,sma,240,14,35,17595148.075379092
sma,55,ema,240,7,25,17582679.237847928
ema,90,ema,110,3,30,17562939.16933793
ema,90,sma,240,3,25,17552726.68557004
ema,95,sma,240,7,20,17534885.77645884
ema,95,ema,105,3,30,17532022.91543866
ema,25,sma,40,3,20,17528444.411132667
ema,90,ema,110,3,35,17499427.36520479
ema,95,ema,105,3,20,17489265.85519617
ema,95,ema,105,3,25,17486950.010904893
ema,95,ema,105,3,35,17483940.907657932
ema,90,ema,110,3,40,17473759.489591792
ema,95,ema,105,3,15,17466185.544767547
sma,50,sma,240,14,20,17448481.364731964
sma,50,sma,240,14,10,17439836.049264763
sma,50,sma,240,14,15,17439802.378076725
sma,50,sma,240,14,25,17437751.488754425
ema,95,ema,105,3,45,17436233.15126194
sma,50,sma,240,7,10,17435855.957834058
ema,35,sma,40,7,40,17432285.716094002
sma,15,ema,25,7,10,17422019.346193515
ema,95,ema,105,3,40,17415872.176059205
ema,20,sma,40,3,45,17371269.06040234
ema,25,sma,40,3,15,17367763.14152226
sma,50,sma,240,7,15,17360433.322506815
ema,100,sma,240,7,20,17357436.908861004
ema,60,ema,240,3,10,17328608.141856655
ema,30,sma,50,14,30,17311127.052589897
ema,30,sma,50,14,25,17306540.273125812
ema,30,sma,50,14,20,17297555.809808794
ema,30,sma,50,14,15,17296461.73143594
ema,30,sma,50,14,10,17296406.280359074
sma,20,sma,40,7,10,17292626.502696536
sma,45,ema,90,14,15,17283331.879354738
ema,30,sma,50,7,20,17282787.19651036
ema,30,sma,50,7,10,17278449.218432363
sma,45,ema,90,14,10,17277650.39502112
ema,30,sma,50,7,15,17273868.694692332
ema,15,sma,55,14,35,17263556.14251179
ema,15,sma,55,14,30,17258454.079185437
ema,15,sma,55,14,10,17258080.223474484
ema,15,sma,55,14,15,17258080.223474484
ema,15,sma,55,14,20,17258039.45067832
ema,15,sma,55,14,25,17258039.45067832
ema,15,sma,55,7,20,17257804.191984646
ema,15,sma,55,7,15,17257102.558473323
ema,15,sma,55,7,10,17255967.40568816
sma,50,sma,240,7,20,17250922.911090605
sma,55,sma,80,3,10,17248160.568868496
sma,55,sma,75,14,30,17239311.391911846
sma,50,sma,240,7,25,17236614.183013134
sma,50,sma,240,7,30,17229622.754138436
sma,50,sma,240,7,40,17226461.674165796
ema,45,sma,50,14,40,17224529.189977758
sma,110,sma,240,3,10,17222626.474310014
sma,50,sma,240,14,45,17219439.32494692
ema,85,ema,105,7,45,17210883.865535434
sma,110,sma,240,3,15,17206022.516350266
ema,20,sma,40,3,40,17199992.197774082
ema,35,sma,45,7,20,17191849.321052503
sma,55,ema,240,14,40,17176393.773440875
ema,15,sma,50,3,25,17173108.753708843
sma,40,ema,80,7,40,17160227.805446506
sma,20,sma,40,7,20,17140964.33550812
sma,50,ema,90,3,15,17104778.015702073
sma,30,sma,240,7,45,17100072.42623433
sma,75,ema,240,14,15,17089042.638154216
sma,75,ema,240,14,20,17088569.405463222
sma,75,ema,240,14,10,17088392.014943738
ema,15,sma,50,3,20,17086938.19470606
sma,75,ema,240,7,10,17060088.29061398
sma,75,ema,240,14,25,17053041.61748574
sma,15,ema,25,7,20,17049932.896222994
ema,45,sma,55,3,30,17048233.07571109
ema,45,sma,55,3,25,17044360.130417634
sma,25,ema,40,14,10,17038320.743805077
ema,100,ema,120,3,10,17037437.670538414
sma,45,ema,85,7,30,17014594.465581305
ema,100,ema,120,3,15,17003109.006064963
ema,100,ema,120,3,20,16976187.3972687
sma,65,ema,240,7,45,16973564.84723684
sma,70,ema,240,14,10,16971603.047646556
sma,70,ema,240,14,20,16969702.807022784
sma,70,ema,240,14,15,16967770.52596539
sma,65,ema,120,14,40,16964727.035825387
ema,85,ema,110,3,25,16954841.647842493
ema,85,ema,110,3,20,16951280.090538498
ema,85,ema,110,3,30,16949945.095343225
sma,55,ema,240,14,25,16937219.357753284
sma,55,ema,240,14,30,16934998.569148276
sma,55,ema,240,14,20,16928937.598367132
ema,85,sma,240,7,20,16919196.82214649
sma,70,ema,240,14,25,16917354.739396166
ema,110,sma,240,7,30,16910038.99255377
sma,55,ema,240,14,15,16902739.15157957
sma,55,ema,240,14,10,16902352.545770004
ema,85,sma,240,7,15,16895454.81818053
sma,65,ema,100,3,45,16889711.321226683
sma,85,ema,240,3,20,16886902.36554548
sma,20,sma,40,14,25,16880381.047105886
sma,70,ema,240,14,30,16880303.670552984
sma,20,sma,40,14,15,16877227.934844982
sma,20,sma,40,14,10,16877194.049080074
sma,20,sma,40,14,20,16876957.95725877
sma,85,ema,240,3,10,16870699.97053084
ema,55,sma,240,7,45,16870502.735904936
sma,85,ema,240,3,15,16855414.732638314
ema,110,sma,240,3,25,16855276.308269538
sma,60,sma,70,3,40,16854502.39090061
ema,75,sma,240,14,25,16850689.87799438
sma,35,ema,60,3,20,16833908.506444708
sma,25,ema,40,14,20,16828733.407344412
ema,75,sma,240,14,30,16823189.93057835
sma,25,ema,40,14,15,16822256.872934792
sma,65,ema,240,14,25,16812112.156440865
sma,65,ema,240,14,20,16809194.928922113
ema,85,ema,110,3,35,16803002.194273442
sma,70,ema,240,14,35,16795032.39469264
sma,65,ema,240,14,30,16790672.34341545
sma,35,ema,60,3,25,16763761.180164658
sma,55,ema,240,14,35,16763651.84836021
sma,15,sma,35,7,40,16748143.76121735
sma,45,ema,95,14,45,16732896.699046345
sma,20,sma,40,3,35,16722230.610678041
ema,55,sma,240,7,15,16716164.509991104
sma,15,ema,25,3,40,16683323.910103494
sma,20,sma,40,7,15,16678940.62837733
ema,55,sma,240,7,30,16675208.558759352
ema,55,sma,240,7,35,16673344.871932162
sma,85,ema,240,7,25,16668490.95069974
sma,15,sma,50,14,45,16661530.75117472
sma,65,ema,240,7,25,16654723.889942646
ema,55,sma,240,7,25,16653287.874989703
ema,15,sma,50,3,10,16636477.034692349
ema,55,sma,240,7,40,16633766.398515375
sma,70,ema,120,7,10,16630353.586146645
sma,80,ema,240,7,15,16629580.58872155
ema,110,sma,240,3,20,16625780.954614697
ema,15,sma,50,3,15,16624350.621326743
sma,45,ema,110,7,40,16619836.94748555
ema,55,sma,240,7,20,16618378.401912268
sma,80,ema,240,7,20,16613311.987494268
sma,85,ema,240,7,30,16604525.713719465
ema,75,ema,240,14,40,16590021.704568885
sma,80,ema,240,7,25,16586921.319021873
sma,50,ema,90,3,10,16581714.130332166
ema,75,ema,240,14,45,16567349.646293627
sma,65,ema,240,7,30,16566779.000072796
sma,15,ema,25,3,10,16566391.183200413
sma,40,ema,90,7,45,16553480.212275004
sma,15,sma,50,14,40,16543723.501810087
sma,65,ema,240,7,35,16525409.448760267
ema,35,sma,45,7,15,16500531.646815121
ema,35,sma,45,7,10,16491857.685832301
sma,40,ema,80,3,10,16475326.678214747
sma,40,ema,80,3,15,16473632.155034311
sma,60,sma,240,7,20,16461458.129810028
sma,35,sma,240,7,40,16456209.668671403
ema,20,sma,40,7,45,16450296.597984584
ema,90,sma,240,7,20,16425026.571937775
ema,90,sma,240,7,15,16425002.615398198
sma,85,ema,240,7,35,16422408.353859441
sma,80,ema,240,7,30,16401297.638317714
sma,55,ema,240,7,20,16399630.114400433
ema,25,sma,45,3,10,16392780.14749859
sma,85,ema,240,7,40,16389736.899397613
sma,25,ema,30,3,10,16384391.816053273
sma,20,sma,35,7,45,16378350.34215392
ema,25,sma,45,3,15,16366050.783291742
ema,90,sma,240,3,10,16362190.242701141
ema,25,sma,45,3,20,16347337.336508745
ema,25,sma,40,3,30,16340969.717784215
sma,50,ema,240,14,30,16333398.881970478
ema,90,sma,240,3,15,16323515.633950414
sma,20,sma,45,7,10,16322691.740377963
ema,50,sma,55,14,30,16311355.923908731
ema,45,sma,50,14,45,16307685.85803457
sma,25,ema,30,3,40,16306523.495736409
ema,50,sma,55,14,20,16300353.853574218
ema,50,sma,55,14,25,16298850.525809985
sma,15,sma,45,7,20,16293841.616512164
sma,55,sma,80,14,40,16207654.438781923
sma,25,ema,40,14,30,16206313.18035236
sma,45,ema,100,3,10,16203039.660140187
ema,95,ema,120,3,15,16202561.59340533
sma,50,sma,75,3,30,16198803.440468358
ema,95,ema,120,3,25,16180935.982341284
ema,95,ema,120,3,20,16167502.906409618
sma,15,ema,25,7,25,16166477.900205664
sma,20,sma,35,3,20,16145880.140711224
ema,85,sma,240,7,10,16139219.902284008
ema,85,sma,240,14,20,16137599.374275267
ema,85,sma,240,14,15,16137309.877629379
ema,85,sma,240,14,10,16136996.911591807
sma,20,sma,35,3,25,16126491.753601719
ema,95,ema,120,3,30,16105750.246258553
sma,40,ema,85,7,45,16065607.946369844
ema,75,ema,120,7,45,16045712.868789906
sma,50,ema,90,3,35,16044626.962726308
sma,45,sma,50,7,30,16040421.87958349
sma,70,ema,120,14,15,16030064.298798123
sma,50,ema,90,3,40,16028272.128760835
ema,95,ema,120,14,45,16020201.3681252
sma,45,ema,90,7,10,16019742.079664858
sma,60,ema,105,14,40,16018808.24324813
ema,120,sma,240,7,30,16015695.572913554
ema,100,sma,240,7,15,15999518.79059658
ema,25,sma,40,3,10,15985930.361995827
ema,85,sma,240,3,10,15980015.109937623
sma,45,sma,50,7,35,15979178.178255696
sma,70,ema,120,14,20,15977307.715129869
ema,40,sma,50,14,40,15947391.453509053
ema,50,sma,55,14,40,15937237.288056342
ema,95,sma,240,7,15,15926000.69105949
sma,60,ema,240,7,20,15923588.547234844
sma,65,ema,110,3,15,15917437.326081512
ema,110,sma,240,7,40,15913810.332609177
ema,110,sma,240,7,35,15909743.02756479
sma,60,ema,240,7,25,15908780.86730898
sma,20,ema,30,7,25,15900276.744864928
ema,85,sma,240,3,15,15877946.455172474
sma,45,sma,85,3,40,15876492.259689344
sma,60,ema,240,7,35,15868757.264180783
sma,60,ema,240,7,30,15859261.37205874
sma,60,ema,240,7,40,15852528.246482618
sma,20,sma,45,14,30,15850182.051865023
ema,75,sma,240,7,20,15849531.091522017
sma,20,sma,45,14,35,15845307.652365902
ema,90,sma,240,3,35,15842569.940731501
ema,75,sma,240,7,15,15839201.143749375
ema,30,sma,40,3,45,15825119.016152518
sma,60,ema,240,3,10,15819945.112881023
ema,75,ema,120,3,20,15803543.088807045
sma,75,sma,240,7,35,15796917.6746361
ema,95,ema,105,7,45,15791836.251472935
sma,20,sma,35,3,15,15787897.400107455
ema,50,sma,55,14,35,15780198.167183897
sma,30,sma,240,3,25,15778921.770388758
ema,75,ema,120,3,15,15778657.120668633
ema,75,ema,120,3,25,15773172.974870816
ema,65,ema,240,3,30,15770672.62241124
sma,50,ema,110,7,30,15767380.278020388
ema,80,sma,240,14,30,15765056.155687261
ema,75,ema,120,3,10,15760202.433880102
ema,75,ema,120,3,30,15759372.523710348
ema,25,sma,40,3,40,15756002.508349903
sma,60,ema,240,3,15,15753662.680503732
ema,80,sma,240,14,25,15749664.845378624
ema,80,sma,240,14,20,15748801.314005222
sma,40,sma,70,14,40,15744529.32754792
ema,65,ema,240,3,25,15742482.308462078
ema,25,sma,45,3,25,15737758.670720624
ema,110,sma,240,3,30,15728601.343272423
sma,15,sma,45,7,15,15720470.728513803
ema,95,sma,240,7,25,15717795.515538398
sma,15,sma,45,7,10,15704861.117425915
sma,30,sma,240,3,30,15702548.212676534
ema,100,sma,240,7,25,15692651.881645547
sma,20,sma,40,7,30,15691562.574859777
sma,30,sma,240,3,35,15686818.3125028
sma,25,ema,40,14,25,15682091.409107188
ema,65,ema,240,7,35,15681871.350515911
ema,90,sma,240,7,10,15677969.949583208
ema,65,ema,240,3,35,15677140.758835893
sma,75,sma,240,7,40,15674778.684866412
ema,90,sma,240,14,20,15663459.760844143
ema,90,sma,240,14,15,15663221.523548296
ema,90,sma,240,14,10,15663221.523548296
ema,65,ema,240,7,40,15662451.140720597
ema,90,sma,240,14,25,15659699.51825578
sma,20,sma,35,7,35,15658479.18019481
ema,80,sma,240,3,10,15651091.436297935
sma,60,ema,240,7,45,15649550.441573344
sma,30,sma,240,3,40,15646426.234407447
sma,65,sma,70,14,45,15641377.94751997
ema,55,ema,240,3,10,15636788.473534059
sma,75,sma,85,14,45,15625536.466149697
sma,50,ema,110,7,35,15624131.682130005
ema,55,ema,240,3,20,15615471.827927712
sma,50,sma,75,3,25,15615001.621773863
ema,55,ema,240,3,15,15612886.191382913
ema,65,ema,240,7,45,15606601.599427521
sma,30,sma,240,3,45,15604623.966870513
sma,45,ema,95,14,20,15593550.34967752
ema,50,sma,55,3,20,15590207.522567715
sma,45,ema,95,14,25,15589816.433029009
ema,95,sma,240,7,30,15589579.142232647
ema,45,sma,55,3,10,15587767.585416626
ema,75,ema,120,3,35,15575698.889505297
sma,110,sma,240,14,15,15572920.833388647
sma,110,sma,240,14,10,15563899.60728883
ema,120,sma,240,14,40,15562929.818896232
sma,65,ema,110,14,10,15551196.45382075
sma,45,ema,100,14,45,15549179.525761193
ema,15,sma,45,3,45,15547167.052533971
sma,110,sma,240,14,20,15545225.240558784
sma,15,ema,30,3,35,15539672.038876202
ema,95,sma,240,7,35,15536571.303906756
sma,20,sma,40,3,30,15536088.745505286
sma,110,sma,240,14,35,15535026.991731321
sma,110,sma,240,14,25,15520805.42979093
sma,50,sma,240,7,35,15520549.790638711
sma,110,sma,240,14,30,15520161.176379554
ema,80,sma,240,3,15,15515999.68350761
ema,90,ema,95,3,45,15503121.81400094
sma,75,sma,240,7,10,15502337.122064726
sma,75,sma,240,14,20,15493015.510832742
sma,75,sma,240,14,15,15491274.35234656
sma,75,sma,240,14,25,15489190.128760906
sma,75,sma,240,14,10,15488039.99445559
sma,65,ema,110,14,15,15482169.007244384
ema,15,sma,45,3,40,15482089.222457407
ema,110,sma,240,14,45,15475450.732318865
sma,20,sma,45,14,25,15469625.110220106
sma,20,sma,45,14,20,15469190.732276013
sma,20,sma,45,14,15,15469030.742522255
sma,20,sma,45,14,10,15468986.043840554
sma,75,sma,240,14,30,15466897.146866184
ema,15,sma,75,3,20,15458380.90732756
sma,65,ema,120,7,30,15453984.376921844
ema,15,sma,75,3,15,15453634.91315665
ema,40,sma,50,14,35,15443955.469565786
sma,25,ema,40,7,15,15443640.346630294
ema,40,sma,50,14,30,15429055.869431285
sma,55,sma,80,7,35,15419338.803746177
sma,15,sma,35,7,35,15417845.777668312
sma,60,sma,240,7,10,15415357.303024633
sma,60,sma,240,7,15,15407416.978102976
sma,60,sma,240,3,35,15404518.686785417
sma,60,sma,240,3,45,15399954.259980377
sma,50,ema,90,3,30,15393506.201775301
ema,75,sma,240,3,10,15390279.266775912
sma,60,sma,240,3,40,15389769.023671506
sma,75,sma,240,7,15,15381935.377615724
sma,75,sma,240,14,35,15379300.294328352
sma,25,ema,40,7,10,15362333.40604277
sma,45,ema,90,14,40,15360030.785246901
sma,65,ema,120,7,45,15358281.539061062
sma,60,sma,240,14,30,15355694.408855753
sma,35,sma,240,7,30,15352698.61223522
sma,60,sma,240,14,10,15350791.94079361
sma,60,sma,240,14,15,15349988.435837202
sma,35,sma,240,7,25,15349662.193726115
sma,60,sma,240,14,20,15349224.661332775
ema,15,sma,75,3,25,15346516.237088906
ema,55,sma,60,14,45,15342446.843989288
sma,60,sma,240,14,25,15333591.765376048
ema,20,sma,40,3,35,15330886.92861925
ema,70,sma,240,7,20,15317718.64220582
ema,30,sma,40,3,40,15312763.298238898
ema,100,sma,240,14,30,15312194.80575418
ema,100,sma,240,7,10,15310640.949174836
ema,70,sma,240,7,15,15310295.896075817
sma,40,ema,90,7,40,15300955.142396966
sma,25,sma,95,3,15,15300666.73213628
ema,70,sma,240,7,10,15300187.571237346
sma,75,sma,240,7,20,15299670.554908365
sma,25,sma,95,3,20,15296082.400103036
ema,70,sma,240,14,10,15295543.198076488
sma,45,ema,95,7,35,15294556.76176741
ema,15,sma,50,14,40,15293854.681302115
sma,75,sma,240,7,30,15293181.595599577
ema,100,sma,240,14,25,15293040.4452851
sma,75,sma,240,7,25,15292813.901872816
sma,50,ema,110,7,25,15290309.374177719
ema,100,sma,240,14,20,15289562.088612631
ema,100,sma,240,14,15,15288997.658863451
ema,100,sma,240,14,10,15288741.11120452
sma,25,sma,95,3,10,15283418.235015789
sma,75,sma,240,3,10,15270488.444384288
ema,60,ema,240,7,25,15268765.130236782
ema,95,ema,120,14,40,15268220.3874321
ema,45,sma,50,14,25,15250739.28346487
ema,60,ema,240,7,20,15249366.069454266
sma,65,ema,240,14,40,15243301.278660733
ema,60,ema,240,7,30,15241008.933895763
sma,45,ema,100,3,20,15237212.736081064
ema,75,sma,240,3,15,15235646.551724734
sma,45,sma,240,14,40,15224528.330943983
sma,35,sma,240,7,35,15223509.949522404
ema,50,ema,240,3,15,15221722.926618908
ema,45,sma,50,14,30,15220596.915922785
ema,95,sma,240,7,10,15216978.357527444
ema,95,sma,240,14,25,15204366.284880657
ema,95,ema,120,3,10,15201713.719047504
ema,85,sma,240,7,25,15201414.537411802
ema,50,ema,240,3,10,15201040.032529272
ema,45,sma,50,14,35,15196619.93075352
ema,95,sma,240,14,30,15192701.27107565
ema,95,sma,240,14,20,15187956.262339825
ema,95,sma,240,14,10,15187924.9688798
ema,95,sma,240,14,15,15187728.385357216
sma,75,sma,240,3,15,15187031.315598547
ema,50,sma,240,14,20,15179350.722219007
ema,50,sma,240,14,25,15179316.515156062
ema,50,sma,240,14,15,15177646.73269125
ema,50,sma,240,14,10,15177646.73269125
ema,50,sma,240,14,30,15170534.496043826
ema,50,sma,240,14,35,15149695.156115146
ema,15,sma,75,3,30,15145467.022003254
ema,70,ema,120,3,45,15140570.82239172
ema,110,ema,120,7,30,15131471.375644982
ema,60,ema,240,7,35,15130234.901573094
ema,55,sma,240,7,10,15126962.89642821
ema,75,sma,240,7,10,15120322.763058526
ema,75,sma,240,14,10,15118624.973083055
ema,75,sma,240,14,15,15118613.18873251
ema,75,sma,240,14,20,15118404.918219157
sma,15,sma,35,7,45,15113169.168303724
ema,60,ema,240,7,40,15112114.498516545
ema,85,sma,240,7,30,15083814.763729263
sma,45,ema,95,14,10,15081562.156916965
sma,45,ema,95,14,15,15080846.978042252
sma,20,sma,35,7,30,15079769.60143675
ema,85,sma,240,7,35,15073185.287019672
sma,20,sma,50,3,10,15071021.946951143
sma,45,sma,85,3,35,15067255.680763736
ema,110,ema,120,7,35,15063300.740112888
ema,70,sma,240,3,10,15062724.922644999
sma,65,ema,110,14,20,15059332.163203767
sma,85,ema,240,3,25,15054226.351755435
ema,60,ema,240,7,45,15050755.792171221
ema,95,ema,120,3,40,15035573.958971044
sma,55,sma,80,7,10,15022591.939254
sma,55,sma,80,14,20,15021473.408694683
ema,70,sma,240,3,15,15019905.473632503
ema,110,ema,120,7,40,15013868.401699306
sma,45,ema,90,14,25,15000940.45840204
ema,15,sma,75,3,35,14996034.63282702
ema,110,ema,120,7,45,14989810.344675947
sma,55,sma,80,14,15,14985353.666264098
ema,85,sma,240,7,40,14984917.60497196
sma,55,sma,80,14,10,14983255.30246111
ema,95,sma,240,14,40,14981490.133187365
sma,55,sma,80,14,35,14958250.846812472
sma,55,sma,75,14,45,14957514.448348805
sma,45,ema,100,3,15,14942385.517137865
ema,80,sma,240,7,20,14939581.684985185
ema,80,sma,240,7,15,14919520.300770544
sma,45,ema,90,14,20,14918635.58478623
ema,45,sma,55,3,35,14906967.16744142
ema,55,sma,60,3,40,14906945.719264453
sma,20,sma,35,3,10,14899497.888355201
sma,20,sma,35,7,25,14893536.857322445
ema,85,ema,110,3,10,14884450.010781934
ema,85,ema,110,3,15,14883252.940752404
ema,40,sma,50,14,25,14877024.355944984
ema,40,sma,50,14,20,14874025.393518899
ema,40,sma,50,14,15,14873709.769618098
